image,site,max_conf,cluster,confuser_label,confuser_family
force-06_courmettes-212_2024-01-24T14-49-17.jpg,courmettes,0.1726,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T16-54-53.jpg,brison,0.1725,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-09-05T09-36-58.jpg,brison,0.172,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T10-38-23.jpg,brison,0.172,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-03-17T10-21-08.jpg,brison,0.1715,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T10-27-15.jpg,brison,0.1715,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-13T17-32-18.jpg,valbonne,0.1713,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-02-16T12-10-25.jpg,brison,0.1706,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-110_2024-07-14T20-06-27.jpg,croix-augas,0.1703,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-22T15-55-55.jpg,courmettes,0.1699,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-06-07T09-30-28.jpg,courmettes,0.1697,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-06-07T09-30-32.jpg,courmettes,0.1697,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-04-03T10-05-18.jpg,courmettes,0.1696,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-09-05T11-16-09.jpg,brison,0.1695,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-02-17T15-36-07.jpg,brison,0.1692,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-138_2024-01-16T08-21-52.jpg,valbonne,0.169,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-23T12-16-36.jpg,valbonne,0.1688,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-24T14-32-16.jpg,courmettes,0.1686,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-03-08T08-23-02.jpg,brison,0.1683,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-01-26T15-08-45.jpg,courmettes,0.1677,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-16T08-14-52.jpg,valbonne,0.1675,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-31T09-44-15.jpg,courmettes,0.1665,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-03-01T08-40-13.jpg,brison,0.1664,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-02T16-21-16.jpg,brison,0.1659,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-290_2024-03-05T16-58-27.jpg,brison,0.1658,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-21T14-34-08.jpg,brison,0.1656,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-01-10T10-16-09.jpg,courmettes,0.1653,2,fog / marine-layer whiteout,fog
force-06_courmettes-160_2024-01-31T09-37-21.jpg,courmettes,0.1651,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-138_2024-01-31T16-25-02.jpg,valbonne,0.1651,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-23T10-11-32.jpg,courmettes,0.1649,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-02-12T14-20-28.jpg,courmettes,0.1648,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-02-12T10-26-08.jpg,brison,0.1645,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-20T16-34-34.jpg,brison,0.1643,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-06-03T21-18-11.jpg,courmettes,0.1642,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-06-03T21-18-04.jpg,courmettes,0.1642,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-02-09T17-03-10.jpg,courmettes,0.1639,5,broken overcast over ridgelines,cloud
sdis-77_croix-augas-212_2024-07-17T09-19-37.jpg,croix-augas,0.1638,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-22T15-32-27.jpg,courmettes,0.1635,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-16T08-22-21.jpg,valbonne,0.1635,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-16T08-15-21.jpg,valbonne,0.1629,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T10-10-11.jpg,brison,0.1626,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-09-05T11-09-15.jpg,brison,0.1623,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-29T16-15-09.jpg,courmettes,0.1623,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-17T15-37-00.jpg,brison,0.1622,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-06-13T06-01-43.jpg,brison,0.1621,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-17T10-41-12.jpg,brison,0.162,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T10-42-04.jpg,brison,0.1618,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-161_2024-07-25T14-33-33.jpg,croix-augas,0.1615,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-20_2024-01-12T10-24-46.jpg,brison,0.1615,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-22T14-33-25.jpg,courmettes,0.1611,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-12T08-53-09.jpg,brison,0.1609,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-02-24T08-53-28.jpg,courmettes,0.1601,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-01-23T14-05-51.jpg,courmettes,0.1599,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-01-24T10-43-52.jpg,brison,0.1595,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-09T12-20-21.jpg,courmettes,0.159,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-14-00.jpg,croix-augas,0.1589,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-09-05T10-25-15.jpg,brison,0.1589,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-02-16T08-47-03.jpg,courmettes,0.1587,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-17T10-01-11.jpg,brison,0.158,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-28T10-25-57.jpg,brison,0.1577,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-06T11-46-01.jpg,valbonne,0.1575,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-01-21T12-58-28.jpg,courmettes,0.1575,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-138_2024-02-27T16-51-33.jpg,valbonne,0.1573,2,fog / marine-layer whiteout,fog
force-06_valbonne-138_2024-01-16T08-15-51.jpg,valbonne,0.1569,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-09T12-19-51.jpg,courmettes,0.1569,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-110_2024-07-14T20-00-39.jpg,croix-augas,0.1569,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-02-16T14-49-52.jpg,courmettes,0.1567,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-12T12-31-33.jpg,courmettes,0.1566,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-04-23T09-42-44.jpg,valbonne,0.1565,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-27T13-53-59.jpg,courmettes,0.1565,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-16T09-51-09.jpg,courmettes,0.1561,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-02-24T10-38-48.jpg,courmettes,0.156,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-02-03T08-47-29.jpg,valbonne,0.1559,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-20T16-34-02.jpg,brison,0.1553,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-8_2024-07-09T19-32-45.jpg,croix-augas,0.1553,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-01-12T10-25-00.jpg,brison,0.1552,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-02-20T15-56-08.jpg,brison,0.1548,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-12T09-21-57.jpg,courmettes,0.1544,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-80_2024-01-10T11-32-12.jpg,courmettes,0.1543,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-02-12T10-25-49.jpg,brison,0.1541,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-11T17-12-50.jpg,courmettes,0.1539,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-11T17-12-53.jpg,courmettes,0.1539,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-110_2024-07-14T19-55-43.jpg,croix-augas,0.1538,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-12T12-34-12.jpg,courmettes,0.1538,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-20T15-55-38.jpg,brison,0.1536,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-01-29T16-36-10.jpg,courmettes,0.1532,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T10-17-12.jpg,brison,0.1531,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-23T12-17-51.jpg,brison,0.1526,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T10-51-46.jpg,brison,0.1525,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-16T08-39-32.jpg,brison,0.1523,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-17T10-06-11.jpg,brison,0.1519,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T16-29-15.jpg,brison,0.1518,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-12T10-00-11.jpg,brison,0.1514,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-23T09-07-16.jpg,brison,0.1509,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-01-09T09-21-22.jpg,valbonne,0.1498,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-16T08-53-04.jpg,courmettes,0.1496,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-16T10-38-38.jpg,courmettes,0.1495,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-16T14-45-53.jpg,courmettes,0.1495,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-02-16T14-45-57.jpg,courmettes,0.1495,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-23T12-17-22.jpg,brison,0.1492,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-09-05T10-25-41.jpg,brison,0.1486,5,broken overcast over ridgelines,cloud
sdis-07_brison-290_2024-02-03T14-31-44.jpg,brison,0.1478,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-20_2024-02-12T09-14-20.jpg,brison,0.1477,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-04-22T07-43-34.jpg,courmettes,0.1473,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T10-08-42.jpg,brison,0.1465,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-04T13-38-47.jpg,brison,0.1464,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-06-13T06-02-46.jpg,brison,0.1463,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-19T11-36-00.jpg,courmettes,0.1458,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-20T16-33-55.jpg,brison,0.1457,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-138_2024-01-16T08-20-52.jpg,valbonne,0.1456,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-06-07T09-32-32.jpg,courmettes,0.1455,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-02-21T14-28-41.jpg,brison,0.1453,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-03-04T16-18-06.jpg,brison,0.1453,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-11T17-13-47.jpg,courmettes,0.1451,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-28T08-59-03.jpg,brison,0.145,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-17T10-14-44.jpg,brison,0.1449,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-13T15-30-53.jpg,brison,0.1444,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-67_2024-06-25T09-01-51.jpg,valbonne,0.1444,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-04-03T09-36-17.jpg,courmettes,0.1441,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-11T17-14-15.jpg,courmettes,0.144,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-01-26T15-17-44.jpg,brison,0.1438,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T10-18-42.jpg,brison,0.1438,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-19T12-04-59.jpg,courmettes,0.1428,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-04-20T10-09-01.jpg,courmettes,0.1428,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-02-01T12-59-05.jpg,valbonne,0.1426,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-02-24T10-01-03.jpg,courmettes,0.1426,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-01-29T17-34-14.jpg,courmettes,0.1425,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-05T09-56-34.jpg,brison,0.1424,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-03-08T09-41-32.jpg,brison,0.1423,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-27T18-18-22.jpg,courmettes,0.1413,2,fog / marine-layer whiteout,fog
force-06_courmettes-275_2024-01-25T12-53-42.jpg,courmettes,0.1412,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-80_2024-02-24T10-39-03.jpg,courmettes,0.141,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-01-25T16-35-31.jpg,brison,0.1408,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-03-06T16-21-22.jpg,brison,0.1406,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-11T16-30-48.jpg,courmettes,0.1404,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T09-04-09.jpg,brison,0.1404,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-02-27T16-53-02.jpg,valbonne,0.14,2,fog / marine-layer whiteout,fog
force-06_courmettes-160_2024-02-27T14-21-03.jpg,courmettes,0.14,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-02-16T15-04-51.jpg,courmettes,0.14,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-36-30.jpg,croix-augas,0.1399,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-09-07T11-44-04.jpg,courmettes,0.1397,5,broken overcast over ridgelines,cloud
force-06_valbonne-349_2024-02-17T17-50-23.jpg,valbonne,0.1395,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-26T10-56-18.jpg,courmettes,0.1391,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-265_2024-07-20T09-15-50.jpg,croix-augas,0.1391,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-22T15-40-27.jpg,courmettes,0.139,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-01-29T17-36-44.jpg,courmettes,0.139,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-26-00.jpg,croix-augas,0.1388,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-67_2024-06-25T08-54-21.jpg,valbonne,0.1386,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-290_2024-03-02T08-40-50.jpg,brison,0.1384,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-03-27T18-51-56.jpg,brison,0.1381,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-03-06T16-32-15.jpg,brison,0.138,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-67_2024-02-07T09-38-09.jpg,valbonne,0.1378,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-11T17-15-16.jpg,courmettes,0.1376,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-02-23T09-04-47.jpg,brison,0.1376,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-17T10-06-18.jpg,brison,0.1375,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-44-45.jpg,croix-augas,0.1373,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-16T08-21-24.jpg,valbonne,0.1372,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-17T16-27-08.jpg,brison,0.1369,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-01-16T09-54-16.jpg,courmettes,0.1368,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-01T08-40-20.jpg,brison,0.1367,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-02-17T10-48-31.jpg,courmettes,0.1367,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-01-15T15-40-33.jpg,brison,0.1364,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-18T16-22-16.jpg,courmettes,0.1362,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-161_2024-08-08T12-48-22.jpg,croix-augas,0.1361,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-03-06T16-56-16.jpg,brison,0.1358,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-11T16-33-15.jpg,courmettes,0.1354,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-09T11-13-31.jpg,valbonne,0.135,5,broken overcast over ridgelines,cloud
sdis-77_croix-augas-8_2024-07-09T19-43-15.jpg,croix-augas,0.1347,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-05T21-48-51.jpg,croix-augas,0.1341,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-01-09T11-33-43.jpg,brison,0.1341,5,broken overcast over ridgelines,cloud
sdis-77_croix-augas-8_2024-07-12T22-07-59.jpg,croix-augas,0.134,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-04-03T08-34-18.jpg,courmettes,0.1338,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T08-34-22.jpg,courmettes,0.1338,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-06T14-42-10.jpg,valbonne,0.1338,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-06T12-36-36.jpg,courmettes,0.1337,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-20T17-15-26.jpg,brison,0.1337,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-09-17T18-47-24.jpg,courmettes,0.1336,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-80_2024-02-24T10-01-10.jpg,courmettes,0.1335,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-02-24T11-57-14.jpg,brison,0.133,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T18-47-01.jpg,croix-augas,0.1328,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-23T14-07-04.jpg,valbonne,0.1323,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-01-25T17-14-42.jpg,brison,0.1321,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-20_2024-03-08T10-58-27.jpg,brison,0.132,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-02-21T09-55-14.jpg,courmettes,0.132,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-01-08T17-30-01.jpg,courmettes,0.1319,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-01-24T10-45-36.jpg,courmettes,0.1319,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-02-03T09-04-58.jpg,valbonne,0.1318,1,bright scattered / cumulus clouds,cloud
